,Map Date,Drought Level,Population Current,Population Current %,Area Current,Area Current %,Area Miles
3314,2020-09-22,D2  ,"8,094,719.56",21.73,"50,411.09",31.88,"158,147.87"
3315,2020-09-22,D3  ,"36,474.72",0.1,"5,364.30",3.39,"158,147.87"
3316,2020-09-29,D0  ,"6,049,482.90",16.24,"26,883.85",17.0,"158,147.87"
3317,2020-09-29,D1  ,"6,932,694.10",18.61,"50,651.09",32.03,"158,147.87"
3318,2020-09-29,D2  ,"7,281,521.47",19.55,"36,187.33",22.88,"158,147.87"
3319,2020-09-29,D3  ,"1,374,833.85",3.69,"20,146.66",12.74,"158,147.87"
3320,2020-10-06,D0  ,"6,032,786.09",16.19,"26,987.80",17.06,"158,147.87"
3321,2020-10-06,D1  ,"6,904,465.54",18.53,"50,493.76",31.93,"158,147.87"
3322,2020-10-06,D2  ,"7,288,088.43",19.56,"36,165.92",22.87,"158,147.87"
3323,2020-10-06,D3  ,"1,374,833.86",3.69,"20,146.66",12.74,"158,147.87"
3324,2020-10-13,D0  ,"6,032,786.09",16.19,"26,987.80",17.06,"158,147.87"
3325,2020-10-13,D1  ,"6,904,465.54",18.53,"50,493.76",31.93,"158,147.87"
3326,2020-10-13,D2  ,"7,288,088.43",19.56,"36,165.92",22.87,"158,147.87"
3327,2020-10-13,D3  ,"1,374,833.86",3.69,"20,146.66",12.74,"158,147.87"
3328,2020-10-20,D0  ,"6,032,786.09",16.19,"26,987.80",17.06,"158,147.87"
3329,2020-10-20,D1  ,"6,904,465.54",18.53,"50,493.76",31.93,"158,147.87"
3330,2020-10-20,D2  ,"7,288,088.43",19.56,"36,165.92",22.87,"158,147.87"
3331,2020-10-20,D3  ,"1,374,833.86",3.69,"20,146.66",12.74,"158,147.87"
3332,2020-10-27,D0  ,"6,032,786.09",16.19,"26,987.80",17.06,"158,147.87"
3333,2020-10-27,D1  ,"6,904,465.54",18.53,"50,493.76",31.93,"158,147.87"
3334,2020-10-27,D2  ,"7,288,088.43",19.56,"36,165.92",22.87,"158,147.87"
3335,2020-10-27,D3  ,"1,374,833.86",3.69,"20,146.66",12.74,"158,147.87"
3336,2020-11-03,D0  ,"5,978,299.55",16.05,"26,858.39",16.98,"158,147.87"
3337,2020-11-03,D1  ,"6,904,465.54",18.53,"50,493.76",31.93,"158,147.87"
3338,2020-11-03,D2  ,"7,288,088.43",19.56,"36,165.92",22.87,"158,147.87"
3339,2020-11-03,D3  ,"1,374,833.86",3.69,"20,146.66",12.74,"158,147.87"
3340,2020-11-10,D0  ,"5,569,947.16",14.95,"21,517.18",13.61,"158,147.87"
3341,2020-11-10,D1  ,"6,810,622.68",18.28,"46,911.14",29.66,"158,147.87"
3342,2020-11-10,D2  ,"7,522,664.72",20.19,"40,194.90",25.42,"158,147.87"
3343,2020-11-10,D3  ,"1,642,452.82",4.41,"25,041.51",15.83,"158,147.87"
3344,2020-11-17,D0  ,"5,465,352.78",14.67,"21,310.16",13.47,"158,147.87"
3345,2020-11-17,D1  ,"6,810,622.68",18.28,"46,911.14",29.66,"158,147.87"
3346,2020-11-17,D2  ,"7,522,664.72",20.19,"40,194.90",25.42,"158,147.87"
3347,2020-11-17,D3  ,"1,642,452.82",4.41,"25,041.51",15.83,"158,147.87"
3348,2020-11-24,D0  ,"14,968,128.01",40.18,"33,949.65",21.47,"158,147.87"
3349,2020-11-24,D1  ,"4,885,158.73",13.11,"42,444.77",26.84,"158,147.87"
3350,2020-11-24,D2  ,"10,093,956.84",27.09,"45,600.55",28.83,"158,147.87"
3351,2020-11-24,D3  ,"1,758,929.72",4.72,"30,610.87",19.36,"158,147.87"
3352,2020-12-01,D0  ,"14,992,907.85",40.25,"34,017.96",21.51,"158,147.87"
3353,2020-12-01,D1  ,"4,885,158.73",13.11,"42,444.77",26.84,"158,147.87"
3354,2020-12-01,D2  ,"10,093,956.85",27.09,"45,600.55",28.83,"158,147.87"
3355,2020-12-01,D3  ,"1,758,929.72",4.72,"30,610.87",19.36,"158,147.87"
3356,2020-12-08,D0  ,"6,800,759.30",18.26,"7,641.45",4.83,"158,147.87"
3357,2020-12-08,D1  ,"16,478,795.89",44.23,"44,879.02",28.38,"158,147.87"
3358,2020-12-08,D2  ,"12,194,395.76",32.73,"71,949.70",45.5,"158,147.87"
3359,2020-12-08,D3  ,"1,780,005.46",4.78,"33,677.70",21.3,"158,147.87"
3360,2020-12-15,D0  ,"6,800,759.30",18.26,"7,641.45",4.83,"158,147.87"
3361,2020-12-15,D1  ,"14,035,484.23",37.68,"32,930.82",20.82,"158,147.87"
3362,2020-12-15,D2  ,"13,027,882.74",34.97,"64,199.38",40.59,"158,147.87"
3363,2020-12-15,D3  ,"3,206,222.83",8.61,"51,496.76",32.56,"158,147.87"
3364,2020-12-15,D4  ,"183,607.31",0.49,"1,879.46",1.19,"158,147.87"
3365,2020-12-22,D0  ,"6,800,758.41",18.26,"7,641.45",4.83,"158,147.87"
3366,2020-12-22,D1  ,"14,035,553.78",37.68,"32,932.60",20.82,"158,147.87"
3367,2020-12-22,D2  ,"13,027,814.09",34.97,"64,197.60",40.59,"158,147.87"
3368,2020-12-22,D3  ,"3,206,222.83",8.61,"51,496.76",32.56,"158,147.87"
3369,2020-12-22,D4  ,"183,607.31",0.49,"1,879.46",1.19,"158,147.87"
3370,2020-12-29,D0  ,"6,800,758.41",18.26,"7,641.45",4.83,"158,147.87"
3371,2020-12-29,D1  ,"14,035,553.78",37.68,"32,932.60",20.82,"158,147.87"
3372,2020-12-29,D2  ,"13,027,814.09",34.97,"64,197.60",40.59,"158,147.87"
3373,2020-12-29,D3  ,"3,206,222.83",8.61,"51,496.76",32.56,"158,147.87"
3374,2020-12-29,D4  ,"183,607.31",0.49,"1,879.46",1.19,"158,147.87"
3375,2021-01-05,D0  ,"6,828,347.78",18.33,"7,595.62",4.8,"158,147.87"
3376,2021-01-05,D1  ,"14,007,964.40",37.6,"32,978.43",20.85,"158,147.87"
3377,2021-01-05,D2  ,"13,027,505.95",34.97,"64,063.95",40.51,"158,147.87"
3378,2021-01-05,D3  ,"3,206,530.97",8.61,"51,630.42",32.65,"158,147.87"
3379,2021-01-05,D4  ,"183,607.31",0.49,"1,879.46",1.19,"158,147.87"
3380,2021-01-12,D0  ,"6,835,280.53",18.35,"7,594.51",4.8,"158,147.87"
3381,2021-01-12,D1  ,"12,626,868.66",33.89,"25,458.35",16.1,"158,147.87"
3382,2021-01-12,D2  ,"13,611,555.82",36.54,"62,633.01",39.6,"158,147.87"
3383,2021-01-12,D3  ,"3,996,644.09",10.73,"60,582.55",38.31,"158,147.87"
3384,2021-01-12,D4  ,"183,607.31",0.49,"1,879.46",1.19,"158,147.87"
3385,2021-01-19,D0  ,"6,835,280.53",18.35,"7,594.51",4.8,"158,147.87"
3386,2021-01-19,D1  ,"12,734,065.59",34.18,"27,008.42",17.08,"158,147.87"
3387,2021-01-19,D2  ,"13,505,138.21",36.25,"61,136.48",38.66,"158,147.87"
3388,2021-01-19,D3  ,"3,995,864.78",10.73,"60,529.00",38.27,"158,147.87"
3389,2021-01-19,D4  ,"183,607.31",0.49,"1,879.46",1.19,"158,147.87"
3390,2021-01-26,D0  ,"6,835,280.53",18.35,"7,594.51",4.8,"158,147.87"
3391,2021-01-26,D1  ,"12,959,396.00",34.79,"30,769.90",19.46,"158,147.87"
3392,2021-01-26,D2  ,"13,306,292.15",35.72,"57,374.00",36.28,"158,147.87"
3393,2021-01-26,D3  ,"3,950,058.24",10.6,"56,306.53",35.6,"158,147.87"
3394,2021-01-26,D4  ,"202,929.49",0.54,"6,102.94",3.86,"158,147.87"
3395,2021-02-02,D0  ,"10,231,736.08",27.46,"22,163.30",14.01,"158,147.87"
3396,2021-02-02,D1  ,"16,391,638.26",44.0,"43,561.05",27.54,"158,147.87"
3397,2021-02-02,D2  ,"7,443,873.73",19.98,"42,367.78",26.79,"158,147.87"
3398,2021-02-02,D3  ,"2,985,261.55",8.01,"44,127.35",27.9,"158,147.87"
3399,2021-02-02,D4  ,"201,446.80",0.54,"5,928.38",3.75,"158,147.87"
3400,2021-02-09,D0  ,"10,249,321.66",27.51,"22,546.62",14.26,"158,147.87"
3401,2021-02-09,D1  ,"16,362,553.19",43.92,"43,066.72",27.23,"158,147.87"
3402,2021-02-09,D2  ,"7,424,932.87",19.93,"41,839.58",26.46,"158,147.87"
3403,2021-02-09,D3  ,"2,982,764.95",8.01,"43,747.24",27.66,"158,147.87"
3404,2021-02-09,D4  ,"201,446.80",0.54,"5,928.38",3.75,"158,147.87"
3405,2021-02-16,D0  ,"10,257,560.96",27.53,"22,793.68",14.41,"158,147.87"
3406,2021-02-16,D1  ,"16,362,036.13",43.92,"43,181.48",27.3,"158,147.87"
3407,2021-02-16,D2  ,"7,416,107.19",19.91,"42,049.77",26.59,"158,147.87"
3408,2021-02-16,D3  ,"2,981,234.12",8.0,"43,083.23",27.24,"158,147.87"
3409,2021-02-16,D4  ,"201,446.80",0.54,"5,928.38",3.75,"158,147.87"
3410,2021-02-23,D0  ,"10,257,560.96",27.53,"22,793.68",14.41,"158,147.87"
3411,2021-02-23,D1  ,"16,374,722.10",43.95,"44,123.15",27.9,"158,147.87"
3412,2021-02-23,D2  ,"7,415,583.58",19.91,"43,395.42",27.44,"158,147.87"
3413,2021-02-23,D3  ,"2,969,037.43",7.97,"40,788.30",25.79,"158,147.87"
3414,2021-02-23,D4  ,"201,481.12",0.54,"5,935.98",3.75,"158,147.87"
3415,2021-03-02,D0  ,"4,271,969.11",11.47,"13,221.71",8.36,"158,147.87"
3416,2021-03-02,D1  ,"22,357,941.98",60.01,"53,626.00",33.91,"158,147.87"
3417,2021-03-02,D2  ,"7,415,583.58",19.91,"43,395.42",27.44,"158,147.87"
3418,2021-03-02,D3  ,"2,969,037.44",7.97,"40,788.30",25.79,"158,147.87"
3419,2021-03-02,D4  ,"201,481.12",0.54,"5,935.98",3.75,"158,147.87"
3420,2021-03-09,D0  ,"4,271,969.11",11.47,"13,221.71",8.36,"158,147.87"
3421,2021-03-09,D1  ,"22,225,055.82",59.66,"51,083.04",32.3,"158,147.87"
3422,2021-03-09,D2  ,"7,548,469.74",20.26,"45,938.38",29.05,"158,147.87"
3423,2021-03-09,D3  ,"2,969,037.44",7.97,"40,788.30",25.79,"158,147.87"
3424,2021-03-09,D4  ,"201,481.12",0.54,"5,935.98",3.75,"158,147.87"
3425,2021-03-16,D0  ,"4,374,944.93",11.74,"13,602.52",8.6,"158,147.87"
3426,2021-03-16,D1  ,"22,120,239.00",59.38,"50,648.72",32.03,"158,147.87"
3427,2021-03-16,D2  ,"7,548,469.74",20.26,"45,938.38",29.05,"158,147.87"
3428,2021-03-16,D3  ,"2,969,037.44",7.97,"40,788.30",25.79,"158,147.87"
3429,2021-03-16,D4  ,"201,481.12",0.54,"5,935.98",3.75,"158,147.87"
3430,2021-03-23,D0  ,"4,302,748.27",11.55,"13,661.53",8.64,"158,147.87"
3431,2021-03-23,D1  ,"20,619,450.44",55.35,"42,126.57",26.64,"158,147.87"
3432,2021-03-23,D2  ,"8,768,908.98",23.54,"51,024.94",32.26,"158,147.87"
3433,2021-03-23,D3  ,"3,032,740.25",8.14,"41,750.41",26.4,"158,147.87"
3434,2021-03-23,D4  ,"494,856.45",1.33,"8,477.52",5.36,"158,147.87"
3435,2021-03-30,D0  ,"4,299,069.08",11.54,"13,554.64",8.57,"158,147.87"
3436,2021-03-30,D1  ,"20,619,450.44",55.35,"42,126.57",26.64,"158,147.87"
3437,2021-03-30,D2  ,"8,768,908.98",23.54,"51,024.94",32.26,"158,147.87"
3438,2021-03-30,D3  ,"3,032,740.25",8.14,"41,750.41",26.4,"158,147.87"
3439,2021-03-30,D4  ,"494,856.45",1.33,"8,477.52",5.36,"158,147.87"
3440,2021-04-06,D0  ,"3,397,827.33",9.12,"10,413.80",6.58,"158,147.87"
3441,2021-04-06,D1  ,"12,260,271.02",32.91,"36,323.15",22.97,"158,147.87"
3442,2021-04-06,D2  ,"17,613,368.70",47.28,"54,190.92",34.27,"158,147.87"
3443,2021-04-06,D3  ,"3,448,809.23",9.26,"47,531.76",30.06,"158,147.87"
3444,2021-04-06,D4  ,"494,856.45",1.33,"8,477.52",5.36,"158,147.87"
3445,2021-04-13,D0  ,"3,155,718.39",8.47,"8,043.06",5.09,"158,147.87"
3446,2021-04-13,D1  ,"10,945,515.08",29.38,"27,140.37",17.16,"158,147.87"
3447,2021-04-13,D2  ,"18,786,134.29",50.43,"60,561.84",38.29,"158,147.87"
3448,2021-04-13,D3  ,"3,832,189.48",10.29,"52,693.95",33.32,"158,147.87"
3449,2021-04-13,D4  ,"494,856.45",1.33,"8,477.52",5.36,"158,147.87"
3450,2021-04-20,D0  ,"2,749,886.80",7.38,"5,479.12",3.46,"158,147.87"
3451,2021-04-20,D1  ,"2,289,603.26",6.15,"17,659.19",11.17,"158,147.87"
3452,2021-04-20,D2  ,"14,753,335.19",39.6,"56,151.13",35.51,"158,147.87"
3453,2021-04-20,D3  ,"16,966,274.70",45.54,"70,380.92",44.5,"158,147.87"
3454,2021-04-20,D4  ,"494,856.45",1.33,"8,477.52",5.36,"158,147.87"
3455,2021-04-27,D0  ,"2,699,563.59",7.25,"3,943.84",2.49,"158,147.87"
3456,2021-04-27,D1  ,"2,222,025.85",5.96,"15,116.82",9.56,"158,147.87"
3457,2021-04-27,D2  ,"11,150,889.65",29.93,"55,486.49",35.09,"158,147.87"
3458,2021-04-27,D3  ,"20,686,620.87",55.53,"75,123.20",47.5,"158,147.87"
3459,2021-04-27,D4  ,"494,856.45",1.33,"8,477.52",5.36,"158,147.87"
3460,2021-05-04,D0  ,"2,699,145.40",7.25,"3,928.93",2.48,"158,147.87"
3461,2021-05-04,D1  ,"1,317,389.70",3.54,"7,329.99",4.63,"158,147.87"
3462,2021-05-04,D2  ,"6,776,133.19",18.19,"30,957.96",19.58,"158,147.87"
3463,2021-05-04,D3  ,"25,966,431.66",69.7,"107,453.46",67.94,"158,147.87"
3464,2021-05-04,D4  ,"494,856.45",1.33,"8,477.52",5.36,"158,147.87"
3465,2021-05-11,D1  ,"3,275,865.72",8.79,"8,998.81",5.69,"158,147.87"
3466,2021-05-11,D2  ,"7,516,610.07",20.18,"33,175.00",20.98,"158,147.87"
3467,2021-05-11,D3  ,"25,275,326.26",67.85,"94,583.57",59.81,"158,147.87"
3468,2021-05-11,D4  ,"1,186,154.35",3.18,"21,390.49",13.53,"158,147.87"
3469,2021-05-18,D1  ,"3,275,864.58",8.79,"8,998.78",5.69,"158,147.87"
3470,2021-05-18,D2  ,"7,516,611.21",20.18,"33,175.03",20.98,"158,147.87"
3471,2021-05-18,D3  ,"23,358,310.65",62.7,"90,808.31",57.42,"158,147.87"
3472,2021-05-18,D4  ,"3,103,169.97",8.33,"25,165.75",15.91,"158,147.87"
3473,2021-05-25,D1  ,"3,255,783.00",8.74,"8,531.14",5.39,"158,147.87"
3474,2021-05-25,D2  ,"7,410,762.50",19.89,"31,864.31",20.15,"158,147.87"
3475,2021-05-25,D3  ,"19,266,847.59",51.72,"76,566.33",48.41,"158,147.87"
3476,2021-05-25,D4  ,"7,320,563.31",19.65,"41,186.09",26.04,"158,147.87"
3477,2021-06-01,D1  ,"3,255,783.00",8.74,"8,531.14",5.39,"158,147.87"
3478,2021-06-01,D2  ,"7,410,762.50",19.89,"31,864.31",20.15,"158,147.87"
3479,2021-06-01,D3  ,"19,266,847.59",51.72,"76,566.33",48.41,"158,147.87"
3480,2021-06-01,D4  ,"7,320,563.31",19.65,"41,186.09",26.04,"158,147.87"
3481,2021-06-08,D1  ,"3,047,157.26",8.18,"8,303.06",5.25,"158,147.87"
3482,2021-06-08,D2  ,"4,929,918.42",13.23,"15,102.10",9.55,"158,147.87"
3483,2021-06-08,D3  ,"19,952,974.49",53.56,"82,041.59",51.88,"158,147.87"
3484,2021-06-08,D4  ,"9,323,906.24",25.03,"52,701.12",33.32,"158,147.87"
3485,2021-06-15,D1  ,"3,047,157.26",8.18,"8,303.06",5.25,"158,147.87"
3486,2021-06-15,D2  ,"4,929,041.31",13.23,"14,721.65",9.31,"158,147.87"
3487,2021-06-15,D3  ,"19,953,851.60",53.56,"82,422.04",52.12,"158,147.87"
3488,2021-06-15,D4  ,"9,323,906.24",25.03,"52,701.12",33.32,"158,147.87"
3489,2021-06-22,D1  ,"3,061,777.53",8.22,"8,327.01",5.27,"158,147.87"
3490,2021-06-22,D2  ,"4,914,421.04",13.19,"14,697.69",9.29,"158,147.87"
3491,2021-06-22,D3  ,"19,953,851.60",53.56,"82,422.04",52.12,"158,147.87"
3492,2021-06-22,D4  ,"9,323,906.24",25.03,"52,701.12",33.32,"158,147.87"
3493,2021-06-29,D1  ,"3,061,777.53",8.22,"8,327.01",5.27,"158,147.87"
3494,2021-06-29,D2  ,"4,914,421.04",13.19,"14,697.69",9.29,"158,147.87"
3495,2021-06-29,D3  ,"19,953,851.60",53.56,"82,422.04",52.12,"158,147.87"
3496,2021-06-29,D4  ,"9,323,906.24",25.03,"52,701.12",33.32,"158,147.87"
3497,2021-07-06,D1  ,"3,061,777.53",8.22,"8,327.01",5.27,"158,147.87"
3498,2021-07-06,D2  ,"4,914,421.04",13.19,"14,697.69",9.29,"158,147.87"
3499,2021-07-06,D3  ,"19,953,851.61",53.56,"82,422.04",52.12,"158,147.87"
3500,2021-07-06,D4  ,"9,323,906.24",25.03,"52,701.12",33.32,"158,147.87"
3501,2021-07-13,D1  ,"3,068,406.10",8.24,"8,302.17",5.25,"158,147.87"
3502,2021-07-13,D2  ,"4,950,678.74",13.29,"14,259.18",9.02,"158,147.87"
3503,2021-07-13,D3  ,"19,910,965.34",53.45,"82,885.39",52.41,"158,147.87"
3504,2021-07-13,D4  ,"9,323,906.24",25.03,"52,701.12",33.32,"158,147.87"
3505,2021-07-20,D1  ,"3,068,406.10",8.24,"8,302.17",5.25,"158,147.87"
3506,2021-07-20,D2  ,"4,950,287.74",13.29,"14,231.28",9.0,"158,147.87"
3507,2021-07-20,D3  ,"19,910,444.30",53.45,"82,757.53",52.33,"158,147.87"
3508,2021-07-20,D4  ,"9,324,818.26",25.03,"52,856.89",33.42,"158,147.87"
3509,2021-07-27,D1  ,"3,049,923.80",8.19,"7,769.36",4.91,"158,147.87"
3510,2021-07-27,D2  ,"4,876,519.52",13.09,"10,282.26",6.5,"158,147.87"
3511,2021-07-27,D3  ,"14,842,666.16",39.84,"66,576.42",42.1,"158,147.87"
3512,2021-07-27,D4  ,"14,484,846.93",38.88,"73,519.83",46.49,"158,147.87"
3513,2021-08-03,D1  ,"3,063,298.85",8.22,"7,802.61",4.93,"158,147.87"
3514,2021-08-03,D2  ,"4,904,524.71",13.17,"10,584.13",6.69,"158,147.87"
3515,2021-08-03,D3  ,"14,818,621.61",39.78,"66,305.93",41.93,"158,147.87"
3516,2021-08-03,D4  ,"14,467,511.25",38.83,"73,455.19",46.45,"158,147.87"
3517,2021-08-10,D1  ,"3,063,298.85",8.22,"7,802.61",4.93,"158,147.87"
3518,2021-08-10,D2  ,"4,904,524.71",13.17,"10,584.13",6.69,"158,147.87"
3519,2021-08-10,D3  ,"14,790,138.25",39.7,"65,277.93",41.28,"158,147.87"
3520,2021-08-10,D4  ,"14,495,994.61",38.91,"74,483.19",47.1,"158,147.87"
3521,2021-08-17,D1  ,"3,041,977.32",8.17,"6,987.20",4.42,"158,147.87"
3522,2021-08-17,D2  ,"4,925,846.24",13.22,"11,399.55",7.21,"158,147.87"
3523,2021-08-17,D3  ,"14,755,568.95",39.61,"62,310.20",39.4,"158,147.87"
3524,2021-08-17,D4  ,"14,530,563.90",39.0,"77,450.93",48.97,"158,147.87"
3525,2021-08-24,D1  ,"3,041,977.32",8.17,"6,987.20",4.42,"158,147.87"
3526,2021-08-24,D2  ,"4,925,846.24",13.22,"11,399.55",7.21,"158,147.87"
3527,2021-08-24,D3  ,"14,807,914.47",39.75,"64,805.68",40.98,"158,147.87"
3528,2021-08-24,D4  ,"14,478,218.38",38.86,"74,955.44",47.4,"158,147.87"
3529,2021-08-31,D1  ,"3,054,607.61",8.2,"7,019.99",4.44,"158,147.87"
3530,2021-08-31,D2  ,"4,913,215.95",13.19,"11,366.76",7.19,"158,147.87"
3531,2021-08-31,D3  ,"14,807,914.47",39.75,"64,805.68",40.98,"158,147.87"
3532,2021-08-31,D4  ,"14,478,218.38",38.86,"74,955.44",47.4,"158,147.87"
3533,2021-09-07,D1  ,"3,508,445.16",9.42,"9,606.14",6.07,"158,147.87"
3534,2021-09-07,D2  ,"4,665,180.95",12.52,"9,468.06",5.99,"158,147.87"
3535,2021-09-07,D3  ,"14,905,725.26",40.01,"66,867.69",42.28,"158,147.87"
3536,2021-09-07,D4  ,"14,174,605.03",38.05,"72,205.98",45.66,"158,147.87"
3537,2021-09-14,D1  ,"3,508,445.16",9.42,"9,606.14",6.07,"158,147.87"
3538,2021-09-14,D2  ,"4,665,180.95",12.52,"9,468.06",5.99,"158,147.87"
3539,2021-09-14,D3  ,"14,905,725.27",40.01,"66,867.69",42.28,"158,147.87"
3540,2021-09-14,D4  ,"14,174,605.03",38.05,"72,205.98",45.66,"158,147.87"
3541,2021-09-21,D1  ,"3,508,445.16",9.42,"9,606.14",6.07,"158,147.87"
3542,2021-09-21,D2  ,"4,667,311.46",12.53,"9,562.91",6.05,"158,147.87"
3543,2021-09-21,D3  ,"14,903,594.75",40.01,"66,772.85",42.22,"158,147.87"
3544,2021-09-21,D4  ,"14,174,605.03",38.05,"72,205.98",45.66,"158,147.87"
3545,2021-09-28,D1  ,"3,508,445.16",9.42,"9,606.14",6.07,"158,147.87"
3546,2021-09-28,D2  ,"4,667,311.46",12.53,"9,562.91",6.05,"158,147.87"
3547,2021-09-28,D3  ,"14,903,594.75",40.01,"66,772.85",42.22,"158,147.87"
3548,2021-09-28,D4  ,"14,174,605.03",38.05,"72,205.98",45.66,"158,147.87"
3549,2021-10-05,D1  ,"3,508,445.16",9.42,"9,606.14",6.07,"158,147.87"
3550,2021-10-05,D2  ,"4,667,311.46",12.53,"9,562.91",6.05,"158,147.87"
3551,2021-10-05,D3  ,"14,903,594.75",40.01,"66,772.85",42.22,"158,147.87"
3552,2021-10-05,D4  ,"14,174,605.03",38.05,"72,205.98",45.66,"158,147.87"
3553,2021-10-12,D1  ,"3,508,445.16",9.42,"9,606.14",6.07,"158,147.87"
3554,2021-10-12,D2  ,"4,948,800.20",13.28,"10,669.57",6.75,"158,147.87"
3555,2021-10-12,D3  ,"14,622,106.01",39.25,"65,666.19",41.52,"158,147.87"
3556,2021-10-12,D4  ,"14,174,605.03",38.05,"72,205.98",45.66,"158,147.87"
3557,2021-10-19,D1  ,"3,604,626.93",9.68,"9,787.29",6.19,"158,147.87"
3558,2021-10-19,D2  ,"4,852,618.44",13.03,"10,488.41",6.63,"158,147.87"
3559,2021-10-19,D3  ,"14,622,106.01",39.25,"65,666.19",41.52,"158,147.87"
3560,2021-10-19,D4  ,"14,174,605.03",38.05,"72,205.98",45.66,"158,147.87"
3561,2021-10-26,D1  ,"3,604,626.93",9.68,"9,787.29",6.19,"158,147.87"
3562,2021-10-26,D2  ,"5,115,432.58",13.73,"16,579.95",10.48,"158,147.87"
3563,2021-10-26,D3  ,"15,889,645.34",42.65,"70,512.91",44.59,"158,147.87"
3564,2021-10-26,D4  ,"12,644,251.56",33.94,"61,267.73",38.74,"158,147.87"
3565,2021-11-02,D1  ,"3,604,626.93",9.68,"9,787.29",6.19,"158,147.87"
3566,2021-11-02,D2  ,"5,115,432.58",13.73,"16,579.95",10.48,"158,147.87"
3567,2021-11-02,D3  ,"15,889,645.34",42.65,"70,512.91",44.59,"158,147.87"
3568,2021-11-02,D4  ,"12,644,251.56",33.94,"61,267.73",38.74,"158,147.87"
3569,2021-11-09,D1  ,"3,667,260.03",9.84,"11,971.32",7.57,"158,147.87"
3570,2021-11-09,D2  ,"5,155,983.88",13.84,"19,220.96",12.15,"158,147.87"
3571,2021-11-09,D3  ,"15,808,195.71",42.43,"67,461.22",42.66,"158,147.87"
3572,2021-11-09,D4  ,"12,622,516.79",33.88,"59,494.37",37.62,"158,147.87"
3573,2021-11-16,D1  ,"3,667,260.03",9.84,"11,971.32",7.57,"158,147.87"
3574,2021-11-16,D2  ,"5,155,983.88",13.84,"19,220.96",12.15,"158,147.87"
3575,2021-11-16,D3  ,"15,808,195.71",42.43,"67,461.22",42.66,"158,147.87"
3576,2021-11-16,D4  ,"12,622,516.79",33.88,"59,494.37",37.62,"158,147.87"
3577,2021-11-23,D1  ,"3,667,260.03",9.84,"11,971.32",7.57,"158,147.87"
3578,2021-11-23,D2  ,"5,155,983.88",13.84,"19,220.96",12.15,"158,147.87"
3579,2021-11-23,D3  ,"19,258,162.79",51.69,"82,252.98",52.01,"158,147.87"
3580,2021-11-23,D4  ,"9,172,549.71",24.62,"44,702.61",28.27,"158,147.87"
3581,2021-11-30,D1  ,"3,667,260.03",9.84,"11,971.32",7.57,"158,147.87"
3582,2021-11-30,D2  ,"5,155,983.88",13.84,"19,220.96",12.15,"158,147.87"
3583,2021-11-30,D3  ,"19,258,162.79",51.69,"82,252.98",52.01,"158,147.87"
3584,2021-11-30,D4  ,"9,172,549.71",24.62,"44,702.61",28.27,"158,147.87"
3585,2021-12-07,D1  ,"3,667,260.03",9.84,"11,971.32",7.57,"158,147.87"
3586,2021-12-07,D2  ,"5,155,983.88",13.84,"19,220.96",12.15,"158,147.87"
3587,2021-12-07,D3  ,"19,258,162.79",51.69,"82,252.98",52.01,"158,147.87"
3588,2021-12-07,D4  ,"9,172,549.71",24.62,"44,702.61",28.27,"158,147.87"
3589,2021-12-14,D1  ,"3,667,260.03",9.84,"11,971.32",7.57,"158,147.87"
3590,2021-12-14,D2  ,"5,155,983.88",13.84,"19,220.96",12.15,"158,147.87"
3591,2021-12-14,D3  ,"19,258,162.79",51.69,"82,252.98",52.01,"158,147.87"
3592,2021-12-14,D4  ,"9,172,549.71",24.62,"44,702.61",28.27,"158,147.87"
3593,2021-12-21,D1  ,"3,656,879.85",9.82,"11,960.11",7.56,"158,147.87"
3594,2021-12-21,D2  ,"5,299,027.05",14.22,"20,556.35",13.0,"158,147.87"
3595,2021-12-21,D3  ,"21,129,865.90",56.72,"89,089.53",56.33,"158,147.87"
3596,2021-12-21,D4  ,"7,168,183.61",19.24,"36,541.88",23.11,"158,147.87"
3597,2021-12-28,D1  ,"8,844,457.33",23.74,"21,691.10",13.72,"158,147.87"
3598,2021-12-28,D2  ,"19,200,447.70",51.54,"84,374.05",53.35,"158,147.87"
3599,2021-12-28,D3  ,"9,201,061.17",24.7,"50,758.75",32.1,"158,147.87"
3600,2021-12-28,D4  ,"7,990.21",0.02,"1,323.97",0.84,"158,147.87"
3601,2022-01-04,D0  ,"30,410.63",0.08,"1,108.18",0.7,"158,147.87"
3602,2022-01-04,D1  ,"19,647,748.13",52.74,"50,105.81",31.68,"158,147.87"
3603,2022-01-04,D2  ,"11,323,064.75",30.39,"80,678.48",51.01,"158,147.87"
3604,2022-01-04,D3  ,"6,244,742.68",16.76,"24,931.42",15.76,"158,147.87"
3605,2022-01-04,D4  ,"7,990.21",0.02,"1,323.97",0.84,"158,147.87"
3606,2022-01-11,D0  ,"32,778.86",0.09,"1,190.73",0.75,"158,147.87"
3607,2022-01-11,D1  ,"19,899,797.90",53.42,"51,964.63",32.86,"158,147.87"
3608,2022-01-11,D2  ,"17,304,173.13",46.45,"102,800.04",65.0,"158,147.87"
3609,2022-01-11,D3  ,"17,206.51",0.05,"2,192.47",1.39,"158,147.87"
3610,2022-01-18,D0  ,"32,778.86",0.09,"1,190.73",0.75,"158,147.87"
3611,2022-01-18,D1  ,"19,899,797.90",53.42,"51,964.63",32.86,"158,147.87"
